SRR23199438	SRR23199439	SRR23199440	SRR23199441	SRR23199442	SRR23199443	SRR23199444	SRR23199445	SRR23199446	SRR23199447	SRR23199448	SRR23199449
0	0	0	0.0593509	0	0	0	0	0	0	0	0
2.90891	0	0	0	0	0	0	3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1869.12	2173.1	1929.19	2399.64	2692.23	2999.56	1910.26	1573.49	1951.39	3032.25	2897.97	2925.88
25.4171	46.4274	21.0102	32.1251	15.2692	25.2242	0	33.511	11.5854	36.8975	28.7541	36.1067
1584.99	1598.98	1463	2683.98	2422.45	2494.99	1598.78	1632.94	1568.92	1822.12	1891	1759.2
259.434	275.766	232.733	136.049	256.734	150.844	222.567	250.891	212.332	180.446	171.723	230.546
183.451	184	187.774	198.938	167.882	168	146.309	143.145	179	125.54	124	131
10109.1	11275.3	10762.9	13397.2	16678.2	13452.2	12729.1	12261	12177.8	17887.6	17848.3	17516.9
133.441	118.302	89.9933	137.717	98.7166	191.843	65.5574	81.9715	63.012	139.317	143.255	109.625
3.1679	3.13604	12.3606	0	4.16682	3.58156	8.95669	8.99306	4.20367	3.41277	4.19453	2.54619
494.798	406.29	422.122	604.793	230.601	515.338	431.952	576.421	531.26	138.015	181.723	416.372
0	0	0	0	0	0	0	0	0	0	0	0
1242.25	1332.68	1343.98	854.705	1445.61	678.056	1326.97	802.471	1196.9	1141.32	1145.59	1201.63
0	0	0	0	0	0	1	0	0	0	0	0
551.103	499.483	551.514	833.17	666.427	741.621	548.313	600.737	554.471	466.98	455.863	503.535
6074.5	7481.24	6692.17	7340.9	6852.94	7740.61	6245.09	6063.76	6133.24	7187.11	6465.94	6771.79
0	0	0	0	0	0	1	0	0	0	0	0
0	2	1	0	0	0	2	0	0	0	0	0
236.552	337.055	279.51	391.683	518.73	396.943	397.236	416.272	301.195	472.822	448.161	460.302
5	10	5	0	0	0	2	3	2	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0
1514.16	1691.76	1606.88	1273.85	1251.86	1213.01	1320.73	1417.97	1366.84	1120.91	1087.91	1175.46
0	0	0	0	0	0	0	0	0	0	0	0
382.846	478.55	512.567	577.868	617.025	553.514	132.339	100.922	159.304	80.1675	80.7588	101.158
515.234	545.815	521.734	680.537	616.956	645.315	362.669	355.375	435.637	234.087	320.036	303.592
50.691	46.8013	69.9913	49.8375	75.9805	24.5301	18.5426	93.2708	57.7299	105.508	133.878	123.723
439.403	533.907	563.246	194.714	276.484	210	450.74	449.705	435.538	376	358.018	372
472.246	528.801	577.165	477.68	590.786	482.046	646.302	623.081	614.477	718.423	710.626	746.636
13.9532	8.10704	0	7.58132	4.24883e-07	0	25.2849	19.5902	11.2588	5.04897	0	4.40497
139.889	124.834	123.777	51.6412	48.6494	51.8553	85.9454	96.0931	78.3767	48.9077	44.4874	41.9582
6	5	6	1	1	0	3	3	0	1	2	1
0	3	5.64651	1	0	1	0	0	4	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0
2.2692	0	0	0	0	0	0	0	1.1973	0	0	0
1	0	2	0	0	0	0	0	0	0	0	0
0	0	1.75539	0	0	0	0	2.13512	0	0	0	2.09941
0	0	0	0.702687	0	0	9.23272	0.0006063	0	0	9.59367e-08	0
0	0	0	0	0	0	0	0	0	0	0	0
4.66815	0	12.5399	4.70621	3.386	5.65518	2.33631	9.96098	1.89311	4.20162	4.42478	0
0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	0	0	0	1	0	0	0	1	0
275	274	249	298.998	383	304	255.986	271	260.995	254	239	282
69.1277	51.3876	95.4387	21.9966	21.4466	28.504	39.6285	73.6954	35.625	33.8172	32.5135	35.0859
178.222	155.2	101.698	137.794	125.038	150.308	178.574	191.555	226.234	147.664	226.216	179.278
0	0	0	0	0	0	0	0	0	0	0	0
372.411	396.352	399.49	289.761	308.515	409.285	390.133	361.126	386.517	513.31	496.689	513.668
12826.9	14088.3	13370.7	21545.2	21472.7	22486.6	15062.9	14146.9	17581.5	18163.7	19518.1	17887
268	302.575	290	327	307	289	296	311	319	217	252	224
256.282	491.899	474.021	520.681	677.87	539.723	427.302	552.209	324.078	643.254	656.072	652.432
1947.11	2150.53	2020.33	1795.42	1635.59	1835.12	1754.45	1840.82	1625.88	1972.3	1756.45	1722.34
858.587	965.035	820.064	868.907	903.682	827.907	2600.56	2436.99	2160.81	1101.2	1028.67	1055.03
7.50813	7.5602	7	7	3.00228	12	12.1635	4.57429	3	14	4.53314	8.78599
367.672	490.975	406.059	511.11	606.931	376.168	466.399	339.311	480.265	206.379	363.112	387.249
259.847	345.43	310.869	331.65	356.5	339.136	231.856	256.999	383.851	428.529	312.322	345.745
1739.32	1914.67	1777.91	2837.19	3334.11	2684.81	2312.67	2245.14	2000.48	3286.27	3312.36	3024.85
2050.52	2326.78	2189.07	2019.77	2407.49	1977.73	2862.84	2774.18	2652.27	2769.62	2970.91	3001.24
8.94365	1.06026	0	1.05467	0	2.77397	16.1013	13.138	16.0745	4.48749	8	5
578.021	723.335	875.809	691.382	783.625	586.947	687.543	622.243	594.74	923.601	864.569	844.331
29.7709	34.1092	34.5103	14.361	41.4027	24.6967	30	7.41227	32.4937	21.6156	5.23727	23.3453
72.2921	0	20.7427	31.4597	0	0	0	24.0549	0	0	0	0
461.987	509.563	437.803	665.78	808.719	603.302	452.813	545.471	455.436	747.616	713.119	723.445
875.218	1012.38	906.867	898.885	1055.98	927.339	843.432	905.912	886.716	1010.58	904.596	956.534
1082.98	1124.76	990.226	1277.4	1273.31	1327.16	1004.5	1038.4	984.843	1304.8	1328.17	1397.48
4.95366	0	0	0	0	0	0	0	0	0	0	0
7.12308	12.8163	21.4945	13.417	31.1622	11.739	41.445	40.831	24.5657	24.3365	31.723	22.3868
228.652	199.751	247.026	153.341	140.617	192.815	281.714	253.118	309.538	320.859	281.779	244.308
308.018	313.438	188.402	235.382	0.556692	108.414	109.791	59.5713	160.438	1.30825	63.5929	2.17613e-05
0	0	0	0	0	0	0	0	0	0	0	0
123	165	144	85	109	81	122	114	108	100	91	96
15.827	12.12	35.9521	0	3.45234	4.47947	34.9635	20.2076	36.4075	8.42863	13.5797	24.9909
1040.69	1058.69	1061.82	649.128	722.934	553.936	1188.47	1042.03	1090.28	878.279	857.032	1025.81
21.578	19.611	7.1293	17.1644	43.3869	16.9314	39.0739	25.3044	34.1805	33.6859	28.62	27.2655
100.151	125.829	110.657	153.229	156.362	144.608	175.297	124.062	162.756	228.512	198.08	224.197
11.568	83.3313	78.2308	87.5999	84.3972	95.6566	80.3411	113.877	133.132	152.817	23.5664	122.242
0	0	0	0	0	0	0	0	0	0	1.47734	0
568.322	674.445	599.837	928.379	738.985	937.829	670.574	723.119	823.465	585.797	526.939	617.632
11.7143	0	14.0456	0	6.55429	0	0	5.32568	8.72595	0.581633	5.75884	5.3514
903.732	912	814.504	753.807	599.988	724.482	829.623	796	790	533	533.118	522
0	0	0	0	0	0	0	0	0	0	0	0
284.337	345.479	315.918	516.284	590.574	585.437	378.167	337.028	407.086	620.782	688.624	632.475
0	0	0	1.09513	0	0	0.997384	2.98885	0	0	2.04992	0
0	0	0	0	0	0	0	0	0	0	0	0
149.45	120.856	137.598	149.164	155.565	144.362	154.219	133.645	136.638	205.915	213.207	189.649
48.213	38.9064	24.9911	24.0347	16.127	41.0024	22.4422	33.003	21.724	16.0723	16.3678	30.0022
0	0	0	0	0	0	0	0	0	0	0	1
695.599	791.372	740.923	1070.08	1166.06	1093.5	951.704	938.519	1080.14	1004.36	1093.29	1028.72
106.532	82.2008	62.8952	158.488	185.787	127.365	149.371	130.522	100.971	183.065	173.703	132.166
10	11	12	16	16	18	9	11	4	5	5	8
194.154	285.004	257.544	400.261	396.234	330.269	215.94	188.961	200.117	210.256	209.628	183.633
0	0	0	0	0	0	0	0	2.9338	0	0	0
233.223	172.156	245.464	237.243	197.672	262.052	191.675	282.753	259.888	231.533	210.9	205.832
2.77001	0	3.2659	0	0	0	0	1.48409	0	0	0.963645	3.25423
0	2	0	0	0	0	6.96723	0	0	0	8	4.06869
0	6	0	0	0	0	3	0	2.15739	0	1	1
109.558	137.18	123.694	79.8051	105.77	88.8511	139.132	129.142	101.053	118.946	95.7115	109.834
21.5473	17.7468	26.0129	0	14.6626	5.48162	0	8.43337	33.7727	10.7381	0	20.5723
92.7949	70.2634	67.8701	112.695	128.048	145.38	103.087	113.926	77.7199	74.8254	117.04	109.507
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
689.871	738.292	691.93	717.511	862.295	728.833	739.136	730.43	697.526	901.558	782.016	859.738
865.025	790.503	989.836	1428.44	1858.07	1298.56	997.859	913.491	810.676	1292.55	1809.52	1340.23
9252.5	10107.1	9150.89	9250.99	8757.51	8868.67	6806.37	6567.5	5664.18	8255.94	7214.03	7849.89
450.679	405.94	443.274	323.829	356.438	411.655	293.921	269.88	271.318	214.12	235.141	220.079
0	1	0	0	0	0	0	0	0	0	0	0
412.557	482.583	476.405	671.66	900.788	815.369	599.777	533.846	503.852	1069.14	936.1	849.84
14.2652	7.63068	6.9176	0	0	0	12.5363	0	11.3278	18.2091	14.6963	21.758
20.6069	24.1433	25.6959	43.4705	32.5908	16.2763	48.1273	32.4066	41.824	49.3873	37.8842	36.5313
710.305	749.261	702.169	960.792	804.289	896.212	874.907	799.282	845.867	757.581	768.084	764.367
522.629	555.181	519.576	721.794	746.003	729.536	598.551	535.252	540.92	579.223	591.041	565.098
21.135	0	18.3017	9.89955	17.3735	14	27.9828	22.6385	38.5154	0.00344337	40.3319	0
0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
429.237	444.218	433.354	760.431	813.04	1124.78	365.498	330.606	397.032	676.865	648.555	676.892
96	84	66	91	93	133	103	109	101	77	93	85
0	6.76928	0	8.53259	0	0	6.85972	1.72557	1.48082e-08	1.68749	6.7558	6.77668
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.18145	0	0	0	0	0	1.4714e-06	8.98814e-06	2.64768e-05
0	0	0	0	0	0	0	0	0	0	0	0
12.0418	3.81065	9.57675	0	9.62556	5.13303	9.59771	0	0	9.19681	4.46812	3.84417
3.78259	0	1.32313	0	0	3.36832	0	0	6.4431	0	0	0
53.5957	54.8229	94.6063	159.26	116.616	158.841	55.2388	82.3095	101.291	101.188	160.387	130.14
981.914	988.954	1054.16	1330.3	1410.47	1432.01	1949.65	2020.71	2071.01	2207.24	2104.77	2055.11
455.451	564.422	524.704	418.808	382.671	517.306	511.147	646.766	540.552	481.227	488.147	427.123
14.7515	5.79324	10.155	0	0	0	14.5583	6.10816	0	0	0	4.20339
206.654	241.17	190.641	133.291	156.606	170.079	201.796	169.38	152.989	159.715	145.382	125.691
40.6507	0	29.5658	40.1599	19.4094	108.26	16.2461	39.7409	34.6638	0	80.3032	34.3165
56.5059	51.3982	57.819	74.2626	97.0597	53.2543	75.654	98.356	103.614	199.965	204.532	142.564
0	0	0	0	0	9.20595	0	0	0	0	10.0019	0
0.000188253	7.47772e-05	2.8531e-05	0.000438982	5.58566e-05	8.15127e-06	0.000205829	0.000232617	0.000111156	0.000440787	0.000117729	0.000641569
90.0356	60.1999	80.0394	93	93.9931	185.209	123.928	129.542	108.961	254.646	257.159	254.459
596.761	713.525	704.981	865.112	1200.46	842.958	625.079	591.05	543.88	931.987	843.779	849.002
28	20	33	4	0	3	9	7	8	0	1	1
134.478	716.587	583.46	216.237	333.034	272.009	102.191	541.812	124.183	696.128	265.071	322.453
0.416888	0	1.5227	0	0	0	1.01445	1.36216	0	0.00209301	0	0
0	0	0	0	0	0	0	0	0	0	0	0
14.2342	11.3307	7.00275	0	0	4.79423	0	6.59374	7.76426	0	0	0
10.8121	17.1275	20.5872	5.29396	13.5298	11.9431	17.7312	6.01071	17.3248	7.26636	8.49673	18.7943
0	5.45026	4.74883	0	2.14284	2	0	2.28243	1	0	0	1
223.692	129.852	180.307	93.28	194.972	134.429	170.716	169.205	175.194	150.236	197.736	127.775
1332.76	1421	1490.58	1546	1928	1365	1668	1591.6	1453	2039	1891.66	1772
3063.63	4142.19	3963.31	3784.49	4744.91	3747.94	3898.71	3833.45	3737.17	4518.7	4817.91	4549.63
474.58	477.031	409.932	512.638	624.687	505.614	486.096	489.225	453.053	566.589	558.464	505.497
917.706	999.871	1021.46	911.016	1113.28	830.457	1157.56	949.119	892.092	1233.84	1032.9	1088.72
8	4.06794	4.98481	1	2.70413	0	5.43563	3.23681	5	0	2	1
56.1083	246.78	188.248	102.77	0.140117	0.298785	185.547	56.8854	34.1237	78.4423	87.6642	200.806
401.483	449.538	414.816	369.497	418.278	469.143	568.055	518.986	552.421	713.233	794.328	649.414
1.20905	2.8236	0	0	0	2.80412	1.09532	0	1.54247	5.84712	0	4.19472
429.502	342.354	258.475	569.819	758.011	588.055	533.783	545.369	601.785	816.839	725.211	777.296
22	22	21.0837	0	0	0	45	39	39	0	0	1
1134.8	1325.77	1163.59	1054.46	1115.4	1079.16	1265.63	1203.47	1222.92	1140.22	1157.09	1179.55
8.11924	25.5899	0	31.7798	15.3923	0	29.7598	7.65217	7.82148	20.683	8.61111	9.4526
287.403	174.57	318.078	80.692	71.6544	78.8804	97.1695	142.134	93.5209	88.6004	22.3792	71.3235
5536.42	6431.96	5735.61	8888.68	10543.6	9214.74	8731.47	7795.32	7547.08	18336.2	15967	15868.1
93.7827	88.3833	85.4617	150.34	0	164.961	81.7963	43.6302	45.6294	39.6824	79.0852	82.5009
0	0	1	0	1	2	0	0	0	1	0	0
394.598	490.603	415.037	420.473	526.432	420.196	378.171	380.519	313.958	532.106	507.395	462.999
5283.52	6937.74	6082.47	5923.36	7009.15	5529.51	5794.31	5084.16	4860.37	5841.71	5420.43	5959.56
89.7916	120.596	99.7562	42	35	38	748.651	834.387	614.718	54	79	61
7.26889	10.9661	18.0772	0	10.1055	10.2909	23.138	11.0858	0	7.46742	6.6862	9.86924
0	0	0	0	0	0	0	0	0	0	0	0
1908.37	1645.77	1611.52	2186.55	1860.23	2062.36	1811.94	1755.02	1975.5	1546.67	1523.79	1549.86
3535.17	3464.27	3169.72	3366.91	3189.31	3395.18	3812.97	3688.27	3913.54	3411.13	3394.07	3421.63
12.3846	5.61376	16.8678	2.61139e-08	0	0	6.26716	11.4051	15.7374	11.9999	14.9999	0
0	0	0	0	0	0	0	0	0	0	0	0
80.3732	100.572	68.1248	75.5967	60.4481	52.5435	65.9553	85.5129	64.179	46.3748	79.6731	70.0668
1331.33	1595.87	1499.66	2700.87	2862.11	2531.04	2443.06	2505.75	2594.58	3647.68	4050.67	3868.09
1	0	1	0	0	0	3	0	2	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0
1643.48	2272.29	2134.49	2669.5	3527.45	2767.92	2183.73	2243.56	2196.76	3777.67	3707.26	3545.8
429.452	487.469	464.84	453.091	473.492	440.866	372.966	365.08	379.965	477.806	495.305	417.265
37.4563	45.4311	49.9923	13.1636	0	0	492.037	480.544	418.582	225.222	211.395	224.563
555.091	688.949	635.615	441.656	549.692	539.416	532.752	494.296	577.659	692.382	769.807	644.925
1212.91	1332.46	1227.26	1215.4	1196.06	1093.93	748.133	635.587	708.289	582.947	565.891	631.93
843.382	841.804	831.578	825.282	962.061	642.488	676.242	633.099	652.646	591.03	705.43	738.838
706.525	748.933	779.603	671.884	775.775	544.343	801.99	739.077	734.038	645.803	708.556	629.19
849.966	925.352	825.558	590.463	569.153	572.514	635.845	597.899	553.904	740.304	603.754	649.238
1918.85	2337.28	2289.85	2068.6	2780.86	2043.43	1837.99	1809.18	1673.66	1934.71	1888.42	1853.2
514.181	586.878	528.466	664.106	760.454	723.697	668.101	589.021	564.582	742.424	685.27	641.139
4.13995	0	1.9872	0	0	0	4.19896	3.54984	0	0	0	0
5810.6	3782.14	4495.67	4018.12	2963.24	5649.73	6135.52	6218.15	5986.56	4383.23	5554.31	5484.78
39.6322	10.3382	29.8963	6.65004	35.8441	49.5368	17.3257	13.5981	32.0586	49.5919	30.8575	39.3711
45.275	42.9651	75.0822	16.6632	39.0533	35.8752	60.3624	55.8191	91.2481	57.2958	50.5209	106.066
47.0266	41.4436	43.7294	51.8131	33.7165	36.2699	56.3303	112.058	43.465	68.6355	62.6556	70.7293
643.644	722.847	639.618	1030.79	1036.54	984.819	852.794	717.736	740.823	878.342	899.36	873.819
10.3766	7.04293	11.4954	11.587	8.20839	14.4639	16.673	11.7229	13.5868	22.245	23.1523	28.6087
1040.32	1042.58	1253.08	221.965	229.572	224.118	1146.2	1036.72	1132.36	575.927	465.804	460.534
845.639	901.585	896.196	1150.25	1176.33	993.527	958.377	943.058	891.848	788.694	844.519	860.069
1482.97	1644.37	1518.82	1512.76	1492.48	1455.69	1583.16	1563.43	1527.29	1512.47	1396.78	1419.08
2484.29	2892.39	2656.94	2880.22	3492.63	3084.55	2790.53	2759.3	2601.26	3627.95	3357.58	3661.5
32.6153	45.3715	28.8715	93.7429	54.9127	58.5256	97.464	67.1712	67.1373	70.5575	102.529	56.7456
58.0754	86.0058	65.6321	28.2229	32.5664	57.1477	90.5079	60.4067	65.0975	86.4279	133.944	133.982
0	0	0	0	0	0	0	0	0	0	0	0
36.3571	17.7934	34.5581	42.561	35.6595	48.7933	33.9434	33.9513	47.5293	27.1381	32.0324	0
147.663	127.242	119.761	281.43	151.045	346.081	241.819	264.325	143.262	55.0818	68.0054	115.925
330.948	474.804	437.705	340.818	642.068	261.58	314.279	492.258	343.936	442.243	328.439	446.762
149.922	171.727	116.35	130.032	157.053	69.3707	215.574	196.617	169.401	171.083	150.664	124.408
6.0322	8.43026	0	4.2213	17.7578	16.8296	13.7172	0	5.8782	20.4268	16.0298	11.62
70.1124	57.2541	53.2743	13.8061	17	17	24	19.5645	25	3.26706	7	3
770.018	716.767	719.137	1059.04	791.823	643.533	578.272	760.62	952.042	904.512	839.928	713.901
1296	1546	1319	1416	1601	1245	959	903	980	624	593	627
285.496	339.581	330.497	238.883	248.823	152.907	579.11	615.004	564.819	602.44	571.833	591.776
1094.48	1236.76	1245.96	2176.73	2406.27	2296.98	1919.78	1977.55	1886.36	3421.31	3376.93	3199.84
3494.44	4681.86	4522.66	4890.7	7515.96	5490.1	4051.83	3619.24	4747.41	6465.42	5807.83	5705.53
546.046	366.588	434.542	288.005	238.709	328.743	464.93	444.017	444.368	375.981	350.159	341.314
52	45	44	11	16	5	20	20	28	4	8	7
3024.68	3420.48	3055.55	4204.25	5303.77	3639.32	3595.39	3326	3159.69	3905.58	3876.25	3755.54
633.497	571.601	579.591	468.48	520.484	544.605	667.072	671.591	632.909	765.533	725.569	770.53
0	3.21961	3.48502	0	0	0	0.997105	0.542268	0.575562	0	0	0
9.95228	10.1493	9.15308	2.24535	5.61812	1.12389	3.40867	4.47506	9.01226	5.54728	2.25911	4.47703
18049.4	20777.4	19014.8	27181.6	31038	29027.9	22324.9	20539.5	22019.6	34180.4	33316.4	32286.1
0	0	3.40304	0	0	0	0	0	0	0	0	1.77908
1180.55	1452.7	1368.79	1854.19	2202.21	1714.13	1681.29	1554.63	1468.97	2265.07	2212.31	2241.74
17.7414	14.483	12.3571	9.27499	8.52847	11.0119	0	0	0	0	0	0
6.61067	5.2188	0	1.00021	2	2.00988	7.74995	3	2.46342	0	0	1.0433
22127.3	25057.8	23411.5	20531.4	26330.3	17743.5	17122.9	16667.2	16193.5	16167	16803.9	16002.4
1923.01	2314.15	2107.2	3143.42	3361.84	2914.39	2509.31	2434.45	2313.57	3107.64	3230.09	3044.68
206.777	419.642	345.655	374.183	519.718	312.754	303.877	304.113	407.568	458.808	432.021	360.269
4201.14	4644.53	4180.9	5605.85	6454.11	5465.51	4314.97	3959.92	4065.16	5563.33	5680.08	5310.96
204.049	259.353	178.983	536.377	506.462	283.078	323.021	301.434	412.339	376.129	427.663	479.136
0	0	0	0	0	0	0	0	0	0	0	0
3	1.97874	0	0	0	0	2	2.29815	1.26557	0	2	0
0	5.15281	0	0	0	0	0	0	0	4.84004	0	0
4272.95	4469.61	4390.29	3912.03	3874.34	4107.38	3883.96	3769.69	4305.51	3614.16	3428.34	3230.69
2	4.19995	6.85756	1	0	0	15	10.304	17	7.99377	8	6.95234
772.127	770.197	780.487	1086.59	1076.01	1203.87	830.55	771.757	945.603	1061.46	995.978	1026.96
1304.32	1328.97	1225.54	1541.39	1621.28	1261.08	1509.23	1493.45	1399.5	1103.72	1101.96	1035.86
0.560979	16.0143	3.03424	0	0	2.18748	0	0	4.52236	0	0	0
685.182	708.144	697.386	994.332	923.578	903.553	806.831	774.682	753.85	741.308	714.679	706.257
3075.93	3691.27	3424.11	4183.72	4908.75	3588.59	5106.08	4755.83	4706.61	6139.11	6120.39	5785.6
250.066	279.019	323.119	340.442	389.699	386.178	331.077	321.502	313.112	493.114	477.801	413.56
3471.51	3655.98	3339.03	3385.41	3443.02	2852.95	2881.59	2840.09	2845.58	2823.7	2720.29	2929.29
0	0	11.7829	0	0	0	21.3001	0	11.3783	21.5049	0	0
1544	1733	1585	1983	2140	1723	1565	1446	1464	1633	1538	1598
1005.42	843.097	1035.33	675.403	715.997	934.825	1145.15	1123.39	965.011	1092.35	1114.75	1249.11
73.1956	70.8039	83.3349	63.1609	94.2359	54.7705	80.4347	65.6672	55.6172	37.8071	18.046	41.8994
3069.58	2775.96	2895.47	3103.25	2310.76	2906.4	3221.77	3342.51	3301.3	2190.17	2124.6	2020.89
11279.6	11850.7	10560.6	13545.1	12781.3	11121.4	11679.7	11376.1	12636.3	8304.69	8642.3	8229.92
1.10521	0	3.99592	0	0	0	0	0	0	0	0	0
162.486	199.844	233.886	55.3495	0	146.274	15.5325	215.096	125.109	5.182e-06	0.000102443	164.485
235.56	262.113	254.004	334.281	295.057	308.658	260.688	247.91	301.526	276.052	252.266	262.243
5216.14	5300.32	4862.51	7450.36	7545.88	7043.34	5419.23	4946.18	5551.18	4921.26	5333.18	5232.12
0	0	1.14107	0	0	0	0	0	0	0	0	0
3.88761	11.7209	11.7369	7.83168	7.77337	7.79172	19.6107	15.718	11.7347	7.80778	27.3378	11.7188
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	1	1.81644	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
200.962	228.601	153.033	348.172	352.35	344.271	142.42	199.474	135.451	172.776	261.162	199.316
26.0241	43.4428	26.7826	14.0767	25.385	26.3102	19.2097	6.50303	19.8631	5.64132	2.97071	10.5196
0	0	17.3976	0	0.0973698	0	0	0	0	0	0	1.11809
401.037	454.574	362.899	412.443	480.996	440.258	381.309	426.365	583.062	478.93	620.022	468.201
46.6571	31.2997	50.6218	28.2486	21.4347	39.5177	49.0318	44.2813	36.1605	30.8217	35.1765	36.9291
9.11157	22.7012	46.9376	28.7258	0	31.9148	20.4337	18.003	13.3084	16.6587	11.7665	10.9019
0	0	0	0	0	0	0	0	0	0	0	0
486.358	494.525	506.254	786.712	636.669	703.743	493.773	484.827	431.646	583.458	488.288	502.881
0	0	1.07051	0	0	1.07766	3.37147	0	0	2.25214	0	0
169.238	173.614	141.5	263.453	194.586	241.117	231.101	301.988	280.888	263.942	257.308	241.748
0	15.9081	8.44587	19.1731	24.4766	6.73209	6.33926	15.2498	6.17021	2.89319	7.17541	16.2374
409.718	385.243	484.612	351.172	320.422	368.543	451.324	366.361	405.103	356.695	328.568	260.628
1.00757	2.00939	2.00024	1.00043	0	2.32081	0	3.00709	1.0067	0	0	1.15267
0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
155.859	190.697	179.995	125.403	126.067	170.61	204.193	205.617	192.855	236.063	161.875	173.443
354.418	325.825	504.413	287.969	581.292	354.576	202.621	301.89	320.347	193.026	350.611	192.937
252.923	302.494	242.277	306.715	332.351	333.302	298.43	265.534	286.058	357.846	301.045	289.326
26.7814	20.7458	25.241	29.2425	35.1487	25.8435	20.3336	36.3423	11.0442	5.03556	8.46693	31.4856
147.358	272.673	115.991	304.949	331.877	293.774	222.078	175.145	251.055	525.852	472.807	488.385
2075.58	2132.59	1940	2597	2440	2529	2257.63	2316.93	2270.49	2569.26	2667	2696
45.7284	29.6317	32.6738	38.8759	25.314	17.0809	21.8394	37.7551	35.0736	21.6878	18.5575	21.2269
1586.19	1630.9	1448.48	2070.39	2161.6	1660.49	1794.62	1841.07	1681.28	1383.48	1384.49	1461.86
0	0	0	0	0	0	0	0	0	0	0	0
1269.79	1315.95	1129.69	1590.94	1641.69	1600.08	1297.31	1292.28	1302.88	1490.9	1323.91	1494.7
0	0	0	0	0	0	0	0	0	0	0	0
189.281	228.257	188.402	204.486	249.067	249.589	174.413	213.049	184.713	246.561	224.295	223.031
0	0	0	0	0	0	0	0	3.53612	0	0	0
5.69089	7.90231	13.2093	0	0	0	0	0	0	0	0	0
63.1526	41.9216	28.0333	11.0945	3.91615	26.5693	88.4925	78.9119	75.4477	40.1271	44.1791	51.0776
33.2483	21.2604	19.7462	28.2384	19.1319	28.6952	21.6726	34.3698	10.0814	38.5494	16.4738	2.00869
0	0	0	0	0	2.31028	0	2.58621	0	0	0	11.3671
0	0	0	1	0	1	0	2	0	0	1	0
155.104	115.17	135.234	137.347	137.301	118.422	264.712	363.836	362.113	194.096	179.226	262.614
0	0	0	0	0	0	0	0	0	0	0	0
28.8933	28.0607	40.0252	32.4314	47.2007	59.556	45.137	58.0503	79.5088	66.6177	63.3835	62.3686
2.96278	7.15488	10.4556	0	0	0	4.8232	9	2.98658	0	0	0
501.203	534.768	592.234	917.283	878.012	945.728	617.756	580.073	660.884	602.715	582.55	591.871
36.6949	23.068	23.4369	18.6439	26.0607	28.8371	25.959	37.9918	57.6079	32.4361	27.771	31.4104
1440.46	1677.84	1624.36	2253.6	2616.3	2143.55	1756.04	1626.3	1907.67	2380.31	2160.56	1822.97
1485.34	1577.15	1482.61	1956.57	2153.46	1882.57	1675.96	1547.36	1595.26	1976.99	1783.59	1838.62
0	0	0	0	0	0	0	0	0	0	0	0
12.9003	6.82558	0	0	6.39108	30.4079	22.1618	12.012	11.3676	1.09195	15.2647	0
193.389	256.059	217.47	352.99	415.311	350.217	271.94	267.185	266.723	404.712	331.161	361.44
1086.15	1158.96	1085.04	1228.36	1154.38	1102.95	1084.75	991.17	1037.71	995.71	1064.92	870.02
102.738	100.263	108.014	148.352	156.284	128.56	242.753	216.397	193.293	268.27	285.655	242.045
618.587	522.48	501.456	537.662	472.116	484.515	697.223	595.855	645.602	484.97	482.853	435.214
43.4993	34.0356	46.7101	34.8312	44.1982	48.9807	66.9779	56.544	67.2131	58.9649	73.9368	38.8349
513.711	548.168	557.742	912.44	1034.32	846.906	763.175	718.01	701.72	622.167	662.591	614.549
126	71.4481	83.2495	46.9776	58.384	40.3955	83.939	102.141	107.987	33.7054	51.1037	51.0668
2338.43	1902.87	1900.19	2474.5	2170.07	2854.57	2416.66	2393.31	2487.87	1901.34	2059.25	2023.69
53.3667	75.6139	128.812	137.155	91.7997	50.2945	104.212	127.244	87.6549	138.937	146.085	89.6468
0	0	0	0	0	0	0	0	0	0	0	0
115.855	251.344	85.2871	80.1966	23.0865	182.705	154.76	128.04	196.586	100.161	98.9894	47.3212
25.1988	25.0731	25.8184	15.1029	5.11807	5.08074	15.7235	30.6869	15.1806	5.14675	0	9.87051
286.605	331.054	348.677	245.135	339.511	267.779	305.027	255.667	217.462	340.616	277.174	375.924
0	0	0	0	0	0	0	0	0	0	0	0
3139.39	3522.63	3395.58	1386.15	1677.4	1263.12	3776.57	3743.14	3498.21	1482.92	1462.29	1493.44
